Mail Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Tempest's Shelter,251162,"739 Armor
120 Block
+81 [Strength or Intellect]
+1,627 Stamina
+55 Haste
+39 Versatility","754 Armor
123 Block
+84 [Strength or Intellect]
+1,684 Stamina
+56 Haste
+39 Versatility","771 Armor
125 Block
+86 [Strength or Intellect]
+1,744 Stamina
+56 Haste
+40 Versatility","794 Armor
129 Block
+89 [Strength or Intellect]
+1,824 Stamina
+57 Haste
+41 Versatility","809 Armor
132 Block
+92 [Strength or Intellect]
+1,888 Stamina
+58 Haste
+41 Versatility","826 Armor
134 Block
+94 [Strength or Intellect]
+1,955 Stamina
+59 Haste
+42 Versatility",https://www.wowhead.com/item=251162
Thornblade,251180,"124 - 208 Damage
Speed 1.80
(92.2 damage per second)
+81 Agility
+1,627 Stamina
+37 Haste
+57 Mastery","128 - 214 Damage
Speed 1.80
(95.0 damage per second)
+84 Agility
+1,684 Stamina
+37 Haste
+58 Mastery","131 - 220 Damage
Speed 1.80
(97.5 damage per second)
+86 Agility
+1,744 Stamina
+38 Haste
+58 Mastery","136 - 228 Damage
Speed 1.80
(101.1 damage per second)
+89 Agility
+1,824 Stamina
+39 Haste
+59 Mastery","140 - 234 Damage
Speed 1.80
(103.9 damage per second)
+92 Agility
+1,888 Stamina
+39 Haste
+60 Mastery","144 - 241 Damage
Speed 1.80
(106.9 damage per second)
+94 Agility
+1,955 Stamina
+39 Haste
+61 Mastery",https://www.wowhead.com/item=251180
Thorntalon Edge,251186,"198 - 282 Damage
Speed 2.60
(92.3 damage per second)
+81 Agility
+1,627 Stamina
+35 Critical Strike
+59 Mastery","203 - 290 Damage
Speed 2.60
(94.8 damage per second)
+84 Agility
+1,684 Stamina
+35 Critical Strike
+60 Mastery","209 - 298 Damage
Speed 2.60
(97.5 damage per second)
+86 Agility
+1,744 Stamina
+36 Critical Strike
+61 Mastery","217 - 310 Damage
Speed 2.60
(101.3 damage per second)
+89 Agility
+1,824 Stamina
+36 Critical Strike
+62 Mastery","223 - 318 Damage
Speed 2.60
(104.0 damage per second)
+92 Agility
+1,888 Stamina
+37 Critical Strike
+62 Mastery","229 - 327 Damage
Speed 2.60
(106.9 damage per second)
+94 Agility
+1,955 Stamina
+37 Critical Strike
+63 Mastery",https://www.wowhead.com/item=251186
Tiny Electromental in a Jar,158374,"+154 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (35090 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+159 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (36627 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+163 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (38223 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+170 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (40447 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+174 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (42189 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""","+179 Agility
Equip: Your attacks and abilities have a chance to grant Phenomenal Power. On reaching 12 applications you will Unleash Lightning, inflicting (43997 * 1) Nature damage.
""""Phenomenal lightning power, itty bitty containment space.""""",https://www.wowhead.com/item=158374
Toxin-Coated Warstaff,273788,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 [Agility or Intellect]
+3,254 Stamina
+110 Haste
+78 Mastery","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 [Agility or Intellect]
+3,369 Stamina
+112 Haste
+79 Mastery","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 [Agility or Intellect]
+3,487 Stamina
+113 Haste
+80 Mastery","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 [Agility or Intellect]
+3,649 Stamina
+115 Haste
+81 Mastery","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 [Agility or Intellect]
+3,777 Stamina
+116 Haste
+82 Mastery","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 [Agility or Intellect]
+3,910 Stamina
+118 Haste
+83 Mastery",https://www.wowhead.com/item=273788
Tribal Defender's Cord,251154,"152 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+80 Critical Strike
+61 Haste","155 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+81 Critical Strike
+62 Haste","158 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+82 Critical Strike
+63 Haste","162 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+83 Critical Strike
+64 Haste","166 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+84 Critical Strike
+65 Haste","169 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+85 Critical Strike
+66 Haste",https://www.wowhead.com/item=251154
Tumor of the Swarm,250245,"+154 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 22785 Nature damage split among nearby enemies and healing you for 14335.","+159 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 23784 Nature damage split among nearby enemies and healing you for 14963.","+163 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 24820 Nature damage split among nearby enemies and healing you for 15615.","+170 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 26264 Nature damage split among nearby enemies and healing you for 16524.","+174 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 27395 Nature damage split among nearby enemies and healing you for 17235.","+179 [Agility or Strength]
Equip: Your attacks have a chance to release toxic parasites that burst around you, dealing 28570 Nature damage split among nearby enemies and healing you for 17974.",https://www.wowhead.com/item=250245
Twin-Strike Polearm,158371,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=158371
Unstable Felheart Crystal,250255,"+154 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 19470 of your health to infuse a target ally for 10 sec, absorbing 329072 damage. (2 Min Cooldown)","+159 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 20323 of your health to infuse a target ally for 10 sec, absorbing 343488 damage. (2 Min Cooldown)","+163 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 21209 of your health to infuse a target ally for 10 sec, absorbing 358458 damage. (2 Min Cooldown)","+170 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 22443 of your health to infuse a target ally for 10 sec, absorbing 379312 damage. (2 Min Cooldown)","+174 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 23410 of your health to infuse a target ally for 10 sec, absorbing 395650 damage. (2 Min Cooldown)","+179 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 24413 of your health to infuse a target ally for 10 sec, absorbing 412609 damage. (2 Min Cooldown)",https://www.wowhead.com/item=250255
Venom-Etched Crescent,273785,"180 - 300 Damage
Speed 2.60
(92.3 damage per second)
+81 [Strength or Agility]
+1,627 Stamina
+55 Haste
+39 Versatility","185 - 309 Damage
Speed 2.60
(95.0 damage per second)
+84 [Strength or Agility]
+1,684 Stamina
+56 Haste
+39 Versatility","190 - 317 Damage
Speed 2.60
(97.5 damage per second)
+86 [Strength or Agility]
+1,744 Stamina
+56 Haste
+40 Versatility","197 - 329 Damage
Speed 2.60
(101.2 damage per second)
+89 [Strength or Agility]
+1,824 Stamina
+57 Haste
+41 Versatility","203 - 339 Damage
Speed 2.60
(104.2 damage per second)
+92 [Strength or Agility]
+1,888 Stamina
+58 Haste
+41 Versatility","208 - 348 Damage
Speed 2.60
(106.9 damage per second)
+94 [Strength or Agility]
+1,955 Stamina
+59 Haste
+42 Versatility",https://www.wowhead.com/item=273785
Victor's Flashfrozen Blade,251158,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+114 Mastery
+74 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+116 Mastery
+75 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+117 Mastery
+76 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+119 Mastery
+77 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+121 Mastery
+78 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+122 Mastery
+79 Versatility",https://www.wowhead.com/item=251158
Vile Vial of Volatile Venom,273796,"+154 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 902 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 129 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+159 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 914 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 131 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+163 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 926 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 132 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+170 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 941 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 134 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+174 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 953 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 136 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+179 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 964 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 138 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""",https://www.wowhead.com/item=273796
Vile Writhefang Glaive,273787,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+113 Critical Strike
+80 Versatility","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+115 Critical Strike
+81 Versatility","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+116 Critical Strike
+82 Versatility","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+118 Critical Strike
+83 Versatility",https://www.wowhead.com/item=273787
Void Execution Mandate,250225,"+154 Agility
Use: Mark your target for execution, increasing your Haste by 322 for 20 sec. While the target is marked, each of your attacks against them grants an additional 23 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (23 * 15) Critical Strike. (2 Min Cooldown)","+159 Agility
Use: Mark your target for execution, increasing your Haste by 326 for 20 sec. While the target is marked, each of your attacks against them grants an additional 23 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (23 * 15) Critical Strike. (2 Min Cooldown)","+163 Agility
Use: Mark your target for execution, increasing your Haste by 331 for 20 sec. While the target is marked, each of your attacks against them grants an additional 24 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (24 * 15) Critical Strike. (2 Min Cooldown)","+170 Agility
Use: Mark your target for execution, increasing your Haste by 336 for 20 sec. While the target is marked, each of your attacks against them grants an additional 24 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (24 * 15) Critical Strike. (2 Min Cooldown)","+174 Agility
Use: Mark your target for execution, increasing your Haste by 340 for 20 sec. While the target is marked, each of your attacks against them grants an additional 24 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (24 * 15) Critical Strike. (2 Min Cooldown)","+179 Agility
Use: Mark your target for execution, increasing your Haste by 344 for 20 sec. While the target is marked, each of your attacks against them grants an additional 25 Critical Strike, as the Void urges you to finish the kill, up to a maximum of (25 * 15) Critical Strike. (2 Min Cooldown)",https://www.wowhead.com/item=250225
Voidscarred Crown,251220,"202 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Haste","206 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Haste","210 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Haste","216 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Haste","221 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Haste","225 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251220
Yoke of the Charging Bear,251173,"+1,830 Stamina
+126 Critical Strike
+242 Haste","+1,895 Stamina
+129 Critical Strike
+247 Haste","+1,962 Stamina
+131 Critical Strike
+251 Haste","+2,053 Stamina
+134 Critical Strike
+257 Haste","+2,124 Stamina
+137 Critical Strike
+262 Haste","+2,199 Stamina
+139 Critical Strike
+266 Haste",https://www.wowhead.com/item=251173
